what,kind,bundleId,bundleVersion,description,time
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1329167557343
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1329167558968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329167561187
error,log,,,"Internal Error",1329167563390
error,log,,,"Problems encountered while deleting resources.",1329167563390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329167565328
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1329167565343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1329167568312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329167570937
error,log,,,"Internal Error",1329167572109
